"Latitude","Longitude","UTC","Pollutant","AQI","Category","Location","ReportingAgency","StationID","FullStationID"
"47.012907","-114.224273","2021-10-20T20:00","PM2.5","49","1","French Town - Beckwith","Montana DEQ","300630037","840300630037"
"48.363694","-114.189272","2021-10-20T20:00","PM2.5","40","1","Columbia Falls","Montana DEQ","300290049","840300290049"
"48.363694","-114.189272","2021-10-20T20:00","PM10","13","1","Columbia Falls","Montana DEQ","300290049","840300290049"
"46.243621","-114.158889","2021-10-20T20:00","PM2.5","57","2","Hamilton PS 46","Montana DEQ","300810007","840300810007"
"36.815897","-114.050347","2021-10-20T20:00","PM2.5","13","1","Virgin Valley","Clark County Department of Environment and Sustainability ","320030024","840320030024"
"36.815897","-114.050347","2021-10-20T20:00","PM10","12","1","Virgin Valley","Clark County Department of Environment and Sustainability ","320030024","840320030024"
"45.181907","-113.890285","2021-10-20T20:00","PM2.5","8","1","Salmon PM2.5","Idaho Department of Environmental Quality","160590004","840160590004"
"47.17563","-113.476182","2021-10-20T20:00","PM2.5","20","1","Seeley Elementary School","Montana DEQ","300630038","840300630038"
"37.179","-113.3052","2021-10-20T20:00","PM2.5","18","1","Hurricane","Utah Department of Environmental Quality","490530007","840490530007"
"37.747445","-113.055524","2021-10-20T20:00","PM2.5","22","1","Enoch","Utah Department of Environmental Quality","490210005","840490210005"
"49.7164","-112.8006","2021-10-20T20:00","PM2.5","29","1","Lethbridge","Alberta Environmental Monitoring and Reporting Agency (AEMERA)","000090502","124000090502"
"33.37","-112.6207","2021-10-20T20:00","PM10","60","2","Buckeye","Maricopa County Air Quality Department","040134011","840040134011"
"46.002399","-112.500893","2021-10-20T20:00","PM2.5","38","1","Butte Greely School","Montana DEQ","300930005","840300930005"
"46.002399","-112.500893","2021-10-20T20:00","PM10","22","1","Butte Greely School","Montana DEQ","300930005","840300930005"
"42.876701","-112.460297","2021-10-20T20:00","PM2.5","19","1","Pocatello Garrett and Gould","Idaho Department of Environmental Quality","160050015","840160050015"
"42.876701","-112.460297","2021-10-20T20:00","PM10","12","1","Pocatello Garrett and Gould","Idaho Department of Environmental Quality","160050015","840160050015"
"42.589833","-112.458889","2021-10-20T20:00","PM10","2","1","Shoshone Bannock Tribes","Quality Review and Exchange System for Tribes (QREST)","160050020","840160050020"
"40.600556","-112.355","2021-10-20T20:00","PM2.5","17","1","Erda","Utah Department of Environmental Quality","490450004","840490450004"
"33.6369","-112.3394","2021-10-20T20:00","PM10","29","1","Dysart","Maricopa County Air Quality Department","040134010","840040134010"
"33.686741","-112.294167","2021-10-20T20:00","PM10","35","1","Zuni Hills","Maricopa County Air Quality Department","040134016","840040134016"
"33.5694","-112.1915","2021-10-20T20:00","PM2.5","45","1","Glendale Community College","Maricopa County Air Quality Department","040132001","840040132001"
"33.5694","-112.1915","2021-10-20T20:00","PM10","42","1","Glendale Community College","Maricopa County Air Quality Department","040132001","840040132001"
"33.29015","-112.159874","2021-10-20T20:00","PM10","29","1","StJohns","Gila River Indian Community DEQ Air Quality Program","040137003","840040137003"
"33.406399","-112.144302","2021-10-20T20:00","PM10","54","2","West 43rd","Maricopa County Air Quality Department","040134009","840040134009"
"33.483799","-112.142601","2021-10-20T20:00","PM10","38","1","West Phoenix","Maricopa County Air Quality Department","040130019","840040130019"
"33.483799","-112.142601","2021-10-20T20:00","PM2.5","35","1","West Phoenix","Maricopa County Air Quality Department","040130019","840040130019"
"36.060444","-112.107028","2021-10-20T20:00","PM2.5","0","1","Grand Canyon ozone bench","National Park Service","840040059999","840040059999"
"33.4033","-112.0731","2021-10-20T20:00","PM10","25","1","South Phoenix","Maricopa County Air Quality Department","040134003","840040134003"
"33.4033","-112.0731","2021-10-20T20:00","PM2.5","21","1","South Phoenix","Maricopa County Air Quality Department","040134003","840040134003"
"33.560299","-112.066299","2021-10-20T20:00","PM2.5","47","1","North Phoenix","Maricopa County Air Quality Department","040131004","840040131004"
"33.560299","-112.066299","2021-10-20T20:00","PM10","41","1","North Phoenix","Maricopa County Air Quality Department","040131004","840040131004"
"33.06115","-112.05204","2021-10-20T20:00","PM10","40","1","Maricopa","Pinal County Air Quality Control District","040213016","840040213016"
"33.4579","-112.046","2021-10-20T20:00","PM10","33","1","Central Phoenix","Maricopa County Air Quality Department","040133002","840040133002"
"32.884761","-112.03705","2021-10-20T20:00","PM10","83","2","Hidden Valley","Pinal County Air Quality Control District","040213015","840040213015"
"32.884761","-112.03705","2021-10-20T20:00","PM2.5","59","2","Hidden Valley","Pinal County Air Quality Control District","040213015","840040213015"
"40.496408","-112.036305","2021-10-20T20:00","PM2.5","17","1","Herriman #3","Utah Department of Environmental Quality","490353013","840490353013"
"46.6588","-112.0131","2021-10-20T20:00","PM2.5","37","1","Rossiter Pump House","Montana DEQ","300490026","840300490026"
"40.709867","-112.008664","2021-10-20T20:00","PM2.5","18","1","Lake Park","Utah Department of Environmental Quality","113490353014","113490353014"
"33.41046","-112.002642","2021-10-20T20:00","PM2.5","12","1","Eastwood","Maricopa County Air Quality Department","040134021","840040134021"
"46.8505","-111.987164","2021-10-20T20:00","PM2.5","31","1","NCORE","Montana DEQ","300490004","840300490004"
"32.881195","-111.961998","2021-10-20T20:00","PM10","47","1","Stanfield","Pinal County Air Quality Control District","040213008","840040213008"
"40.7771","-111.945","2021-10-20T20:00","PM2.5","20","1","Utah Tech. Center","Utah Department of Environmental Quality","113490353015","113490353015"
"33.4124","-111.9347","2021-10-20T20:00","PM2.5","20","1","Tempe","Maricopa County Air Quality Department","040134005","840040134005"
"33.4124","-111.9347","2021-10-20T20:00","PM10","16","1","Tempe","Maricopa County Air Quality Department","040134005","840040134005"
"40.7955","-111.9309","2021-10-20T20:00","PM2.5","11","1","Rose Park","Utah Department of Environmental Quality","490353010","840490353010"
"33.4797","-111.9172","2021-10-20T20:00","PM10","31","1","South Scottsdale","Maricopa County Air Quality Department","040133003","840040133003"
"40.662841","-111.901796","2021-10-20T20:00","PM2.5","25","1","NR","Utah Department of Environmental Quality","113490354002","113490354002"
"40.598056","-111.894167","2021-10-20T20:00","PM2.5","21","1","Copper View","Utah Department of Environmental Quality","113490352005","113490352005"
"40.897999","-111.885498","2021-10-20T20:00","PM2.5","29","1","BV","Utah Department of Environmental Quality","490110004","840490110004"
"33.11753","-111.88491","2021-10-20T20:00","PM10","44","1","CasaBlanca","Gila River Indian Community DEQ Air Quality Program","040217004","840040217004"
"33.299","-111.8843","2021-10-20T20:00","PM10","30","1","West Chandler Fire Station","Maricopa County Air Quality Department","040134004","840040134004"
"40.733501","-111.871696","2021-10-20T20:00","PM2.5","21","1","Hawthorne","Utah Department of Environmental Quality","490353006","840490353006"
"33.4105","-111.8651","2021-10-20T20:00","PM10","14","1","Mesa - Brooks Reservoir","Maricopa County Air Quality Department","040131003","840040131003"
"33.4105","-111.8651","2021-10-20T20:00","PM2.5","9","1","Mesa - Brooks Reservoir","Maricopa County Air Quality Department","040131003","840040131003"
"42.082222","-111.864167","2021-10-20T20:00","PM2.5","14","1","Preston PM25 BAM","Idaho Department of Environmental Quality","840160410002","840160410002"
"33.4883","-111.855003","2021-10-20T20:00","PM10","20","1","Senior Center","Salt River Pima-Maricopa Indian Community","040137020","840040137020"
"33.507999","-111.837799","2021-10-20T20:00","PM10","29","1","High School","Salt River Pima-Maricopa Indian Community","040137024","840040137024"
"43.809486","-111.800475","2021-10-20T20:00","PM2.5","29","1","Rexburg PM25","Idaho Department of Environmental Quality","160650002","840160650002"
"32.877583","-111.752222","2021-10-20T20:00","PM2.5","36","1","Casa Grande Downtown","Pinal County Air Quality Control District","040210001","840040210001"
"32.877583","-111.752222","2021-10-20T20:00","PM10","32","1","Casa Grande Downtown","Pinal County Air Quality Control District","040210001","840040210001"
"33.080003","-111.739298","2021-10-20T20:00","PM10","34","1","Sacaton","Gila River Indian Community DEQ Air Quality Program","040217001","840040217001"
"33.309944","-111.720029","2021-10-20T20:00","PM10","34","1","Higley","Maricopa County Air Quality Department","040134006","840040134006"
"40.3414","-111.7136","2021-10-20T20:00","PM2.5","30","1","Lindon","Utah Department of Environmental Quality","490494001","840490494001"
"33.6292","-111.676903","2021-10-20T20:00","PM10","20","1","Ft McD Yuma Frank-AZ","Quality Review and Exchange System for Tribes (QREST)","040131030","840040131030"
"40.136398","-111.660202","2021-10-20T20:00","PM2.5","18","1","Spanish Fork","Utah Department of Environmental Quality","490495010","840490495010"
"42.65167","-111.61472","2021-10-20T20:00","PM2.5","20","1","Soda Springs PM25","Idaho Department of Environmental Quality","160291009","840160291009"
"32.891056","-111.570503","2021-10-20T20:00","PM10","47","1","Pinal County Housing","Pinal County Air Quality Control District","040213011","840040213011"
"33.2192","-111.5608","2021-10-20T20:00","PM10","23","1","COMBS","Pinal County Air Quality Control District","040213009","840040213009"
"32.757639","-111.554861","2021-10-20T20:00","PM10","47","1","Eloy","Pinal County Air Quality Control District","040213014","840040213014"
"33.42","-111.5042","2021-10-20T20:00","PM10","14","1","Apache Junction","Maricopa County Air Quality Department","040213002","840040213002"
"32.508308","-111.30806","2021-10-20T20:00","PM10","19","1","Pinal Air Park","Pinal County Air Quality Control District","040213007","840040213007"
"47.494318","-111.303317","2021-10-20T20:00","PM2.5","24","1","Great Falls Overlook Park","Montana DEQ","300130001","840300130001"
"32.3806","-111.1272","2021-10-20T20:00","PM2.5","18","1","Coachline","Pima County Department of Environmental Quality","040191034","840040191034"
"44.657014","-111.089618","2021-10-20T20:00","PM2.5","15","1","West Yellowstone Park Ent #2","Montana DEQ","300310017","840300310017"
"45.683765","-111.056282","2021-10-20T20:00","PM2.5","53","2","Bozeman High School","Montana DEQ","300310019","840300310019"
"32.322573","-111.037709","2021-10-20T20:00","PM2.5","62","2","Orange Grove","Pima County Department of Environmental Quality","040190011","840040190011"
"32.322573","-111.037709","2021-10-20T20:00","PM10","26","1","Orange Grove","Pima County Department of Environmental Quality","040190011","840040190011"
"31.8794","-110.9964","2021-10-20T20:00","PM2.5","5","1","Green Valley","Pima County Department of Environmental Quality","040191030","840040191030"
"31.8794","-110.9964","2021-10-20T20:00","PM10","4","1","Green Valley","Pima County Department of Environmental Quality","040191030","840040191030"
"32.2953","-110.9822","2021-10-20T20:00","PM2.5","16","1","Children's Park Site","Pima County Department of Environmental Quality","040191028","840040191028"
"32.1731","-110.9797","2021-10-20T20:00","PM2.5","13","1","Rose Elementary","Pima County Department of Environmental Quality","040191032","840040191032"
"32.202148","-110.967915","2021-10-20T20:00","PM10","19","1","South Tucson","Pima County Department of Environmental Quality","040191001","840040191001"
"32.25","-110.9667","2021-10-20T20:00","PM10","22","1","Geronimo","Pima County Department of Environmental Quality","040191113","840040191113"
"32.25","-110.9667","2021-10-20T20:00","PM2.5","21","1","Geronimo","Pima County Department of Environmental Quality","040191113","840040191113"
"44.373056","-110.830833","2021-10-20T20:00","PM2.5","0","1","Yellowstone- Old Faithful Snow Lodge","National Park Service","560391013","840560391013"
"43.457764","-110.797994","2021-10-20T20:00","PM10","3","1","Jackson SLAMS","Wyoming Department of Environmental Quality","840560391006","840560391006"
"43.457764","-110.797994","2021-10-20T20:00","PM2.5","2","1","Jackson SLAMS","Wyoming Department of Environmental Quality","840560391006","840560391006"
"32.004567","-110.792504","2021-10-20T20:00","PM10","8","1","Corona de Tucson","Pima County Department of Environmental Quality","840040190008","840040190008"
"39.595798","-110.769997","2021-10-20T20:00","PM2.5","19","1","P2","Utah Department of Environmental Quality","490071003","840490071003"
"50.0492","-110.6814","2021-10-20T20:00","PM2.5","23","1","Medicine Hat - Crescent Hts","Alberta Environmental Monitoring and Reporting Agency (AEMERA)","000090402","124000090402"
"41.783083","-110.537888","2021-10-20T20:00","PM2.5","26","1","Kemmerer Mobile","Wyoming Department of Environmental Quality","840560230004","840560230004"
"41.783083","-110.537888","2021-10-20T20:00","PM10","6","1","Kemmerer Mobile","Wyoming Department of Environmental Quality","840560230004","840560230004"
"42.7914","-110.0547","2021-10-20T20:00","PM10","0","1","Daniel South","Wyoming Department of Environmental Quality","560350100","840560350100"
"40.2943","-110.009","2021-10-20T20:00","PM2.5","22","1","Roosvelt","Utah Department of Environmental Quality","490130002","840490130002"
"42.8698","-109.8708","2021-10-20T20:00","PM2.5","11","1","Pinedale Gaseous","Wyoming Department of Environmental Quality","560350101","840560350101"
"41.750599","-109.789703","2021-10-20T20:00","PM10","4","1","Moxa Arch","Wyoming Department of Environmental Quality","560370300","840560370300"
"42.7186","-109.7531","2021-10-20T20:00","PM10","5","1","Boulder","Wyoming Department of Environmental Quality","560350099","840560350099"
"40.464722","-109.56083","2021-10-20T20:00","PM2.5","24","1","Vernal #4","Utah Department of Environmental Quality","490471004","840490471004"
"47.048537","-109.455315","2021-10-20T20:00","PM2.5","15","1","Lewistown","Montana DEQ","300270006","840300270006"
"47.048537","-109.455315","2021-10-20T20:00","PM10","14","1","Lewistown","Montana DEQ","300270006","840300270006"
"41.592591","-109.220125","2021-10-20T20:00","PM2.5","5","1","Rock Springs SLAMS","Wyoming Department of Environmental Quality","840560370007","840560370007"
"40.086941","-108.761002","2021-10-20T20:00","PM2.5","26","1","Rangely, CO","National Park Service","081030006","840081030006"
"42.842227","-108.735562","2021-10-20T20:00","PM2.5","55","2","Lander SLAMS","Wyoming Department of Environmental Quality","840560131003","840560131003"
"42.5275","-108.7203","2021-10-20T20:00","PM2.5","1","1","South Pass","Wyoming Department of Environmental Quality","560130099","840560130099"
"39.063599","-108.561096","2021-10-20T20:00","PM2.5","9","1","Grand Junction - Powell Building","Colorado Department of Public Health and Environment","080770017","840080770017"
"36.7969","-108.4725","2021-10-20T20:00","PM10","6","1","Substation","New Mexico Air Quality Bureau","350451005","840350451005"
"45.806357","-108.426551","2021-10-20T20:00","PM2.5","40","1","Billlings Lockwood","Montana DEQ","301110087","840301110087"
"43.024214","-108.363703","2021-10-20T20:00","PM2.5","13","1","Riverton Mobile","Wyoming Department of Environmental Quality","840560130004","840560130004"
"43.024214","-108.363703","2021-10-20T20:00","PM10","7","1","Riverton Mobile","Wyoming Department of Environmental Quality","840560130004","840560130004"
"43.627929","-108.218095","2021-10-20T20:00","PM2.5","6","1","Thermopolis Mobile BAM","Wyoming Department of Environmental Quality","840560170002","840560170002"
"41.6778","-108.0242","2021-10-20T20:00","PM10","0","1","Wamsutter","Wyoming Department of Environmental Quality","560370200","840560370200"
"48.317507","-107.862471","2021-10-20T20:00","PM2.5","14","1","Malta","Montana DEQ","300710010","840300710010"
"48.317507","-107.862471","2021-10-20T20:00","PM10","0","1","Malta","Montana DEQ","300710010","840300710010"
"50.285833","-107.81689","2021-10-20T20:00","PM2.5","21","1","SWIFT CURRENT","Saskatchewan Environment","000081001","124000081001"
"32.2558","-107.7228","2021-10-20T20:00","PM10","10","1","7E Deming Airport","New Mexico Air Quality Bureau","350290003","840350290003"
"39.192966","-106.823183","2021-10-20T20:00","PM2.5","7","1","Yellow Brick Building","Colorado Department of Public Health and Environment","080970008","840080970008"
"32.310332","-106.751211","2021-10-20T20:00","PM2.5","0","1","Las Cruces ED","New Mexico Air Quality Bureau","350130025","840350130025"
"31.7878","-106.6828","2021-10-20T20:00","PM2.5","3","1","Santa Teresa","New Mexico Air Quality Bureau","350130022","840350130022"
"32.4247","-106.6742","2021-10-20T20:00","PM10","9","1","Holman Rd","New Mexico Air Quality Bureau","350130019","840350130019"
"35.0186","-106.651901","2021-10-20T20:00","PM10","39","1","South Valley","Albuquerque Environmental Health Department","350010029","840350010029"
"35.0186","-106.651901","2021-10-20T20:00","PM2.5","35","1","South Valley","Albuquerque Environmental Health Department","350010029","840350010029"
"35.1441","-106.6044","2021-10-20T20:00","PM10","54","2","Jefferson","Albuquerque Environmental Health Department","350010026","840350010026"
"35.1441","-106.6044","2021-10-20T20:00","PM2.5","48","1","Jefferson","Albuquerque Environmental Health Department","350010026","840350010026"
"35.187801","-106.603897","2021-10-20T20:00","PM2.5","39","1","North Valley","Albuquerque Environmental Health Department","350011013","840350011013"
"35.187801","-106.603897","2021-10-20T20:00","PM10","32","1","North Valley","Albuquerque Environmental Health Department","350011013","840350011013"
"32.0036","-106.5992","2021-10-20T20:00","PM2.5","33","1","Anthony","New Mexico Air Quality Bureau","350130016","840350130016"
"32.0036","-106.5992","2021-10-20T20:00","PM10","28","1","Anthony","New Mexico Air Quality Bureau","350130016","840350130016"
"35.1353","-106.584702","2021-10-20T20:00","PM2.5","25","1","Del Norte","Albuquerque Environmental Health Department","350010023","840350010023"
"35.1353","-106.584702","2021-10-20T20:00","PM10","23","1","Del Norte","Albuquerque Environmental Health Department","350010023","840350010023"
"31.7961","-106.5839","2021-10-20T20:00","PM10","16","1","Desert View","New Mexico Air Quality Bureau","350130021","840350130021"
"32.11","-106.51","2021-10-20T20:00","PM10","11","1","West Mesa","New Mexico Air Quality Bureau","350130024","840350130024"
"43.87483","-106.50974","2021-10-20T20:00","PM10","2","1","Johnson County","Wyoming Department of Environmental Quality","560190004","840560190004"
"35.185","-106.5077","2021-10-20T20:00","PM2.5","20","1","Tramway","Albuquerque Environmental Health Department","350011012","840350011012"
"35.185","-106.5077","2021-10-20T20:00","PM10","15","1","Tramway","Albuquerque Environmental Health Department","350011012","840350011012"
"45.366151","-106.48982","2021-10-20T20:00","PM2.5","23","1","Birney","Montana DEQ","300870001","840300870001"
"45.366151","-106.48982","2021-10-20T20:00","PM10","5","1","Birney","Montana DEQ","300870001","840300870001"
"32.0411","-106.4092","2021-10-20T20:00","PM10","6","1","Chaparral","New Mexico Air Quality Bureau","350130020","840350130020"
"42.82231","-106.36501","2021-10-20T20:00","PM2.5","6","1","Casper Gaseous","Wyoming Department of Environmental Quality","560250100","840560250100"
"35.6198","-106.0797","2021-10-20T20:00","PM2.5","13","1","Santa Fe Airport","New Mexico Air Quality Bureau","350490021","840350490021"
"41.324166","-105.614888","2021-10-20T20:00","PM2.5","20","1","Laramie I-80 Mobile","Wyoming Department of Environmental Quality","840560010011","840560010011"
"41.324166","-105.614888","2021-10-20T20:00","PM10","10","1","Laramie I-80 Mobile","Wyoming Department of Environmental Quality","840560010011","840560010011"
"36.3833","-105.5833","2021-10-20T20:00","PM2.5","20","1","Taos Fire Station","New Mexico Air Quality Bureau","350550005","840350550005"
"41.308825","-105.549137","2021-10-20T20:00","PM2.5","0","1","Laramie SLAMS","Wyoming Department of Environmental Quality","840560010012","840560010012"
"44.288005","-105.517022","2021-10-20T20:00","PM2.5","23","1","Gillette SLAMS","Wyoming Department of Environmental Quality","840560051002","840560051002"
"43.1","-105.5","2021-10-20T20:00","PM10","4","1","Converse County Long-Term","Wyoming Department of Environmental Quality","560090010","840560090010"
"45.440295","-105.37028","2021-10-20T20:00","PM2.5","38","1","Broadus","Montana DEQ","300750001","840300750001"
"45.440295","-105.37028","2021-10-20T20:00","PM10","11","1","Broadus","Montana DEQ","300750001","840300750001"
"40.0128","-105.2667","2021-10-20T20:00","PM2.5","11","1","Boulder - CU - 2102 Athens St.","Colorado Department of Public Health and Environment","080131001","840080131001"
"40.164585","-105.100861","2021-10-20T20:00","PM2.5","16","1","Longmont","Colorado Department of Public Health and Environment","080130003","840080130003"
"39.5339","-105.07","2021-10-20T20:00","PM2.5","14","1","Chatfield Park - 11500 N. Roxborough Park Rd.","Colorado Department of Public Health and Environment","080350004","840080350004"
"39.732144","-105.015313","2021-10-20T20:00","PM2.5","17","1","I25 Denver","Colorado Department of Public Health and Environment","080310027","840080310027"
"39.7794","-105.00523","2021-10-20T20:00","PM2.5","20","1","La Casa NCORE - 4545 Navajo St.","Colorado Department of Public Health and Environment","080310026","840080310026"
"39.7794","-105.00523","2021-10-20T20:00","PM10","19","1","La Casa NCORE - 4545 Navajo St.","Colorado Department of Public Health and Environment","080310026","840080310026"
"39.785622","-104.988469","2021-10-20T20:00","PM2.5","24","1","Globeville","Colorado Department of Public Health and Environment","080310028","840080310028"
"39.751099","-104.987198","2021-10-20T20:00","PM2.5","20","1","Denver - CAMP - 2105 Broadway","Colorado Department of Public Health and Environment","080310002","840080310002"
"39.751099","-104.987198","2021-10-20T20:00","PM10","9","1","Denver - CAMP - 2105 Broadway","Colorado Department of Public Health and Environment","080310002","840080310002"
"39.781083","-104.95665","2021-10-20T20:00","PM10","16","1","Denver Swansea Elementary School","Colorado Department of Public Health and Environment","080310023","840080310023"
"39.8392","-104.9489","2021-10-20T20:00","PM10","21","1","Welby - 78th Ave. & Steele St.","Colorado Department of Public Health and Environment","080013001","840080013001"
"39.7386","-104.9394","2021-10-20T20:00","PM2.5","19","1","Denver - NJH - 14th Ave. & Albion St.","Colorado Department of Public Health and Environment","080310013","840080310013"
"39.7386","-104.9394","2021-10-20T20:00","PM10","13","1","Denver - NJH - 14th Ave. & Albion St.","Colorado Department of Public Health and Environment","080310013","840080310013"
"39.8281","-104.93645","2021-10-20T20:00","PM2.5","24","1","Adams-Birch","Colorado Department of Public Health and Environment","840080010010","840080010010"
"39.8281","-104.93645","2021-10-20T20:00","PM10","19","1","Adams-Birch","Colorado Department of Public Health and Environment","840080010010","840080010010"
"38.848","-104.8286","2021-10-20T20:00","PM2.5","14","1","Colorado College","Colorado Department of Public Health and Environment","080410017","840080410017"
"41.18222","-104.778336","2021-10-20T20:00","PM2.5","17","1","Cheyenne NCore","Wyoming Department of Environmental Quality","560210100","840560210100"
"41.18222","-104.778336","2021-10-20T20:00","PM10","6","1","Cheyenne NCore","Wyoming Department of Environmental Quality","560210100","840560210100"
"40.4147","-104.7061","2021-10-20T20:00","PM2.5","15","1","Greeley Hospital","Colorado Department of Public Health and Environment","081230006","840081230006"
"50.452701","-104.616009","2021-10-20T20:00","PM2.5","17","1","Regina","Saskatchewan Environment","000080110","124000080110"
"41.875556","-103.658056","2021-10-20T20:00","PM2.5","11","1","Scottsbluff HS","Nebraska Department of Environment and Energy","840311570006","840311570006"
"46.949699","-103.514397","2021-10-20T20:00","PM2.5","15","1","Theodore Roosevelt NP - Painted Canyon VC","North Dakota Department of Environmental Quality","380070002","840380070002"
"43.557613","-103.483658","2021-10-20T20:00","PM10","3","1","WIND CAVE","South Dakota Department of Environment and Natural Resources","460330132","840460330132"
"43.557613","-103.483658","2021-10-20T20:00","PM2.5","1","1","WIND CAVE","South Dakota Department of Environment and Natural Resources","460330132","840460330132"
"44.155636","-103.315765","2021-10-20T20:00","PM10","6","1","Black Hawk","South Dakota Department of Environment and Natural Resources","460930001","840460930001"
"32.7267","-103.1233","2021-10-20T20:00","PM2.5","20","1","Hobbs Jefferson","New Mexico Air Quality Bureau","350250008","840350250008"
"47.342589","-102.645997","2021-10-20T20:00","PM10","9","1","Lake Ilo","North Dakota Department of Environmental Quality","840380250004","840380250004"
"47.342589","-102.645997","2021-10-20T20:00","PM2.5","4","1","Lake Ilo","North Dakota Department of Environmental Quality","840380250004","840380250004"
"43.746944","-101.941109","2021-10-20T20:00","PM2.5","13","1","Badlands","South Dakota Department of Environment and Natural Resources","460710001","840460710001"
"43.746944","-101.941109","2021-10-20T20:00","PM10","6","1","Badlands","South Dakota Department of Environment and Natural Resources","460710001","840460710001"
"39.342801","-101.702996","2021-10-20T20:00","PM10","17","1","Goodland","Kansas Dept. of Health and Environment","201810003","840201810003"
"44.373786","-100.287269","2021-10-20T20:00","PM2.5","0","1","Pierre","South Dakota Department of Environment and Natural Resources","460650003","840460650003"
"37.7667","-100.0333","2021-10-20T20:00","PM10","10","1","Dodge City","Kansas Dept. of Health and Environment","200570002","840200570002"
"36.1589","-98.9353","2021-10-20T20:00","PM10","9","1","Seiling","Oklahoma Department of Environmental Quality","400430860","840400430860"
"36.1589","-98.9353","2021-10-20T20:00","PM2.5","6","1","Seiling","Oklahoma Department of Environmental Quality","400430860","840400430860"
"45.468596","-98.494061","2021-10-20T20:00","PM2.5","11","1","Aberdeen","South Dakota Department of Environment and Natural Resources","840460130004","840460130004"
"45.468596","-98.494061","2021-10-20T20:00","PM10","5","1","Aberdeen","South Dakota Department of Environment and Natural Resources","840460130004","840460130004"
"34.632999","-98.428802","2021-10-20T20:00","PM2.5","39","1","Lawton North","Oklahoma Department of Environmental Quality","400310651","840400310651"
"34.632999","-98.428802","2021-10-20T20:00","PM10","24","1","Lawton North","Oklahoma Department of Environmental Quality","400310651","840400310651"
"40.918333","-98.378889","2021-10-20T20:00","PM2.5","11","1","Grand Island DOT","Nebraska Department of Environment and Energy","840310790005","840310790005"
"35.502968","-97.577674","2021-10-20T20:00","PM2.5","30","1","Near Road OKC","Oklahoma Department of Environmental Quality","401090097","840401090097"
"35.502968","-97.577674","2021-10-20T20:00","PM10","26","1","Near Road OKC","Oklahoma Department of Environmental Quality","401090097","840401090097"
"35.32","-97.4883","2021-10-20T20:00","PM2.5","42","1","Moore","Oklahoma Department of Environmental Quality","400270049","840400270049"
"34.256901","-97.474197","2021-10-20T20:00","PM2.5","27","1","Healdton","Oklahoma Department of Environmental Quality","400190297","840400190297"
"34.256901","-97.474197","2021-10-20T20:00","PM10","14","1","Healdton","Oklahoma Department of Environmental Quality","400190297","840400190297"
"35.612801","-97.472198","2021-10-20T20:00","PM2.5","31","1","North OKC","Oklahoma Department of Environmental Quality","401091037","840401091037"
"35.612801","-97.472198","2021-10-20T20:00","PM10","26","1","North OKC","Oklahoma Department of Environmental Quality","401091037","840401091037"
"49.9489","-97.3964","2021-10-20T20:00","PM2.5","8","1","Winnipeg_Ellens","Manitoba Conservation Air Quality Section","000070119","124000070119"
"49.9489","-97.3964","2021-10-20T20:00","PM10","2","1","Winnipeg_Ellens","Manitoba Conservation Air Quality Section","000070119","124000070119"
"37.4769","-97.3664","2021-10-20T20:00","PM10","31","1","PECK","Kansas Dept. of Health and Environment","201910002","840201910002"
"37.4769","-97.3664","2021-10-20T20:00","PM2.5","17","1","PECK","Kansas Dept. of Health and Environment","201910002","840201910002"
"44.89965","-97.128802","2021-10-20T20:00","PM2.5","11","1","Watertown","South Dakota Department of Environment and Natural Resources","460290002","840460290002"
"44.89965","-97.128802","2021-10-20T20:00","PM10","3","1","Watertown","South Dakota Department of Environment and Natural Resources","460290002","840460290002"
"36.697189","-97.081278","2021-10-20T20:00","PM2.5","17","1","Ponca City","Oklahoma Department of Environmental Quality","400710604","840400710604"
"36.697189","-97.081278","2021-10-20T20:00","PM10","16","1","Ponca City","Oklahoma Department of Environmental Quality","400710604","840400710604"
"43.59901","-96.78331","2021-10-20T20:00","PM10","3","1","SF-USD","South Dakota Department of Environment and Natural Resources","840460990009","840460990009"
"43.59901","-96.78331","2021-10-20T20:00","PM2.5","3","1","SF-USD","South Dakota Department of Environment and Natural Resources","840460990009","840460990009"
"35.901324","-96.012749","2021-10-20T20:00","PM2.5","32","1","Muscogee (Creek) Nation","Cherokee Nation","840401439029","840401439029"
"35.901324","-96.012749","2021-10-20T20:00","PM10","16","1","Muscogee (Creek) Nation","Cherokee Nation","840401439029","840401439029"
"35.9525","-96.0033","2021-10-20T20:00","PM2.5","38","1","Glenpool","Oklahoma Department of Environmental Quality","401430174","840401430174"
"35.9525","-96.0033","2021-10-20T20:00","PM10","18","1","Glenpool","Oklahoma Department of Environmental Quality","401430174","840401430174"
"36.206699","-95.976402","2021-10-20T20:00","PM2.5","42","1","Tulsa","Oklahoma Department of Environmental Quality","401431127","840401431127"
"36.206699","-95.976402","2021-10-20T20:00","PM10","19","1","Tulsa","Oklahoma Department of Environmental Quality","401431127","840401431127"
"41.2474","-95.9731","2021-10-20T20:00","PM10","15","1","NCORE","Douglas County Health Department (Omaha)","310550019","840310550019"
"41.2474","-95.9731","2021-10-20T20:00","PM2.5","5","1","NCORE","Douglas County Health Department (Omaha)","310550019","840310550019"
"41.133317","-95.956078","2021-10-20T20:00","PM2.5","15","1","2912 Coffey","Douglas County Health Department (Omaha)","311530007","840311530007"
